AREA,DISTANCE_F_C_C,FLOOR,MAX_FLOOR,ROOMS,WINDOWS,PRICE
94.4,1000,3,3,4,8,196850
58.7,9600,3,12,1,2,82190
41.1,300,4,9,2,3,113230
51.7,8100,8,11,1,5,85950
65.7,7200,2,2,3,5,77630
26.9,7600,8,12,1,3,36950
74.8,7000,6,12,6,8,99620
56.7,9000,6,6,2,5,93990
24.9,1500,1,7,3,7,61780
29,4100,4,10,1,4,56030
70.4,6300,5,6,3,6,91800
39.7,7800,1,4,3,5,65520
24.6,5700,2,8,3,7,34650
30.7,7400,5,10,1,4,47330
96.7,9200,8,12,7,9,150190
62,2900,3,3,2,5,118460
61.2,8500,7,7,5,9,98530
48.1,8900,1,2,1,5,57700
81.3,7500,2,7,4,7,102020
31.1,6200,1,1,1,2,47100
25.3,1000,7,12,3,6,53810
58.3,2800,7,12,4,6,114090
20.7,1900,2,9,1,3,40880
42.7,200,6,6,1,3,116280
80.6,4500,1,5,3,6,137390
51.5,7000,5,8,3,5,69810
33.6,9600,1,1,1,3,39610
50.4,4200,3,11,1,5,92500
66.7,1700,1,2,5,8,191730
42.9,4200,1,1,3,5,81850
53.3,3600,2,4,1,3,136560
26.5,7000,7,9,2,6,46420
34.5,7200,1,1,1,2,61940
22.4,8900,11,11,1,5,29630
95.7,8000,7,11,5,7,173100
61.1,7800,8,8,3,4,79840
30,7800,3,3,1,2,47730
52.3,3300,4,8,5,6,120030
21.3,9600,1,1,1,2,34960
55.3,300,4,4,2,5,160350
48.5,1100,1,1,2,3,125140
66.4,9800,2,9,3,7,114420
68.2,2300,3,4,1,3,157430
33.2,7200,2,2,4,6,39500
55.1,800,1,1,1,2,140240
47.5,7300,5,10,1,5,82930
33.2,3200,1,9,1,3,55870
54.2,2000,5,5,1,2,109600
22.3,7700,8,11,1,3,38130
28.3,3900,5,8,2,4,56450
32.7,4100,4,5,1,4,79310
59.8,7600,1,1,3,4,87180
97.7,3300,3,9,4,6,215600
59.5,7600,3,5,5,6,81790
50.7,2900,1,1,1,5,82900
68.9,1100,2,9,3,7,156370
55,8000,1,1,5,6,84490
51.5,1900,5,6,1,2,124210
83.3,7500,5,6,2,3,148590
67,9700,1,5,2,6,87790
37,5400,3,3,1,4,49050
35.2,9300,2,2,1,3,59840
21.9,8500,5,8,1,2,36920
58.5,3700,10,10,2,5,119830
34.7,8100,9,9,1,5,41310
65.6,7100,2,2,4,7,96700
39.9,4700,4,5,1,4,80330
40.3,6100,2,12,3,6,50840
62.1,2500,1,11,2,6,114070
46,4200,6,8,3,4,88620
33.3,9600,11,11,4,7,40030
41.9,8100,1,10,2,6,50340
28.7,9400,2,6,1,4,53030
37.9,4700,2,6,3,4,62180
87.7,4200,4,7,1,5,165790
67.5,5500,1,6,5,9,81100
99.5,6900,1,2,2,3,152050
37.9,7700,6,7,1,4,55460
66.7,8800,3,3,3,5,109850
41.9,5100,6,9,1,3,71290
40.3,9800,4,4,1,4,68800
46.1,8600,3,11,3,4,70110
51.9,7900,3,12,2,3,69320
58.6,5500,5,8,3,4,108940
26.4,7400,1,1,1,5,47490
36.1,8100,5,5,1,3,42430
39,2100,1,8,4,8,77600
32.4,300,2,2,1,3,80420
25.9,2200,7,7,1,5,56430
45.1,9700,1,1,4,6,57800
78.8,7800,2,6,4,6,107870
49.5,5600,2,5,5,7,75240
53.2,6900,6,8,1,2,77370
53.6,5200,12,12,3,4,80940
84.6,1200,8,8,3,7,235720
39.1,8800,2,2,1,5,68830
52.9,8300,2,3,2,3,67550
46.5,2400,2,5,3,6,104950
83.5,2900,10,10,2,6,161270
32.2,5900,2,2,3,7,54220
26.2,6800,8,10,1,4,36530
64.1,1900,3,4,1,2,145950
69.7,100,2,9,3,7,182680
68.6,8100,1,3,4,5,101430
44.6,2500,1,2,1,4,99980
32,8600,8,8,1,3,47050
31.3,8100,3,5,3,5,44450
35,200,1,3,1,5,96130
55.5,4000,7,11,5,8,116200
69.7,1200,1,2,2,5,133360
48.7,9800,1,4,1,4,71570
57.8,9200,1,1,2,3,102370
54.9,2100,2,2,3,7,85380
29.6,6100,2,5,1,2,48870
21,9200,1,3,3,4,31460
22.8,3900,4,5,2,3,36790
98.1,3200,2,8,7,10,226180
49.5,9400,9,10,3,7,88780
78.8,4900,5,6,2,3,165520
35.2,900,1,8,4,6,96710
28.2,1500,2,3,3,5,52380
43.9,5300,2,2,4,8,55070
81.7,3200,2,4,6,9,199470
68.6,7900,7,8,3,7,87600
33.1,2500,3,9,3,6,69550
41.5,4100,3,11,3,6,84600
22.5,9300,3,6,1,2,41270
48.8,2000,2,3,3,5,113570
87,4000,9,9,4,8,135060
44.1,5500,7,10,1,3,68830
86.1,1800,4,4,2,3,157070
23.1,8100,2,8,1,3,38000
58.1,2800,3,3,2,3,127630
25.5,500,4,4,2,4,67350
53.8,3200,11,11,2,6,119830
61.2,8000,4,4,1,4,101780
74.4,2200,2,3,1,4,179510
64.6,2300,4,10,2,5,141150
53.5,7100,1,1,3,7,85700
43.3,2100,4,6,3,5,93450
47,2000,1,8,2,3,110820
52.2,8200,3,6,2,3,89750
95.4,5300,2,3,4,5,131450
28.7,7700,1,2,3,4,34610
92.7,5700,7,7,3,5,111870
50.7,4700,9,12,1,5,86400
67,4800,2,2,4,8,108410
68.4,6000,9,10,3,7,80520
27.2,6300,2,2,3,6,43770
35.1,6600,3,6,1,5,61850
83.6,9200,4,11,3,5,108720
35.7,1300,1,1,2,3,73380
99.4,1000,3,5,5,8,247310
29.3,8300,2,2,1,3,40820
79.6,6900,1,1,5,6,135900
65.1,9900,2,3,1,3,94500
43.2,6500,1,9,2,4,77520
50.2,600,8,10,5,7,117600
75.7,1500,6,7,1,4,145790
40.6,9800,1,1,1,2,65620
63.7,1500,4,4,3,6,164530
44.7,8100,3,3,1,4,59500
99,3900,3,6,5,6,184430
50.8,5400,1,1,1,5,83660
84.1,4300,1,4,5,7,142670
28.4,2800,8,8,3,4,61570
75.7,4600,2,2,2,4,169500
30.5,5900,7,11,4,5,44470
78.2,1000,6,8,1,5,151550
27.5,4000,6,8,2,3,48900
38.5,2700,4,4,2,6,77580
52.8,6700,5,7,4,8,76790
26.3,100,11,11,1,2,68970
29.6,1000,1,1,1,3,67500
84,5900,3,8,2,3,153690
26.9,5800,1,6,2,4,47110
75.2,5500,1,2,1,5,94610
38.8,1600,7,10,1,5,87800
69.5,1400,5,5,3,5,174260
28.2,400,7,11,1,5,71740
71.1,5000,6,6,1,4,125420
37.7,9300,2,5,3,7,63850
91.9,400,11,11,3,5,240520
42.7,4900,2,2,1,3,86540
81.7,6500,2,5,5,6,132330
31.6,8100,9,10,3,7,42880
56.1,6700,4,11,4,7,80580
39.2,3300,1,1,2,3,87280
58.6,9800,3,4,1,2,102470
50.2,100,1,4,1,5,131380
90.4,5100,1,3,3,6,162720
67.6,3900,4,5,1,4,153190
91.7,9700,1,1,3,4,117350
20.5,2100,5,8,1,4,40890
58.3,6900,3,5,1,4,88390
58.6,6300,8,8,1,5,87600
54.4,5200,2,10,1,2,77150
42.5,4800,2,4,1,5,101820
58.9,5100,9,9,4,6,100080
57.1,7400,6,11,4,8,87220
50.1,9200,2,2,5,7,67000
69.1,8200,4,4,3,7,93160
61.3,4200,1,5,4,8,136760
41.1,6500,5,7,3,7,53450
90.5,8700,10,10,6,10,152630
49.6,8800,11,11,3,5,72180
21.2,4600,3,3,1,5,36690
44.4,4200,11,11,2,5,82830
60.8,7300,1,1,4,5,75290
51.7,2500,10,10,4,7,118270
21.4,4100,1,3,1,4,43290
41,2300,5,7,4,6,80310
32.2,9600,3,4,1,5,44390
64.1,3800,6,6,1,5,153050
74.7,4200,9,11,2,4,164350
49.5,4100,12,12,5,7,104600
47.4,1300,7,11,5,8,136080
53.6,3400,3,3,1,5,112100
27.4,100,5,9,1,3,86600
52.8,8000,3,4,3,5,91850
63.2,2100,1,4,1,3,109890
23.2,4500,1,1,2,3,42110
43.8,6700,1,1,4,7,68550
33.8,5300,3,11,4,8,46140
62.2,9100,3,12,1,5,78290
44.2,4900,3,8,1,5,86120
63.3,2100,2,3,3,6,136500
35,300,3,11,4,6,115610
51.1,4600,3,8,4,7,121700
40.7,3400,1,7,3,6,79590
59.8,5000,8,12,4,7,104300
41,400,5,7,3,5,104070
37.2,1700,8,9,3,4,91960
67.4,7800,6,12,2,5,116470
26.7,9000,2,3,2,5,32720
59.1,2100,1,1,3,4,108930
54.4,6900,1,10,2,3,80530
37.4,8600,3,4,1,3,47930
93.1,2900,7,9,7,11,231990
40.5,100,2,2,1,3,91990
97.4,200,5,7,2,4,291090
28.9,600,1,4,2,4,81740
91.6,100,1,1,5,9,276250
37.3,1200,6,8,1,3,103710
61,3900,2,2,5,9,125170
57.9,7300,3,5,3,6,94770
50.1,2100,11,11,1,2,80260
38.9,7500,3,7,1,2,64110
94.3,5700,6,8,7,8,119680
22.8,8800,5,11,2,4,30380
52.6,1600,1,5,2,6,141210
36.4,700,2,2,4,8,73510
74.3,9600,3,8,3,4,137280
44.8,5000,2,2,1,2,77690
38.3,5200,1,4,1,5,45320
68.1,5600,1,5,1,4,93460
69.7,8700,2,6,6,8,103360
69,5300,1,1,3,4,121340
50.3,7500,1,7,1,4,84240
62,5900,1,1,2,3,83360
84.3,3200,8,8,1,5,183450
36.2,3100,4,4,1,4,85260
56.4,8700,3,7,5,7,104960
41.5,7900,1,1,3,4,60800
42.7,9300,4,4,2,3,74050
30,7000,12,12,1,5,52920
31.6,6900,1,1,1,4,38250
31.4,5800,1,4,1,4,40630
43.1,2600,1,5,2,3,93010
27.8,6300,2,6,1,4,40400
68.5,5100,5,8,2,4,120770
62.8,8000,1,11,2,4,107100
21.7,3900,9,9,1,2,43430
64.4,5900,4,8,3,6,100330
91.7,1600,1,1,2,5,259800
67.1,8700,3,4,1,5,105010
28.9,5000,1,1,1,2,44130
37.4,9600,7,10,1,4,58900
60,8500,1,2,1,2,90390
63.3,7100,3,3,1,2,93140
28.9,2800,4,7,1,3,53720
67.2,3100,8,12,1,5,113370
51.8,9300,9,10,5,7,67870
52.6,9200,2,10,3,4,67650
67.1,900,1,12,4,6,168540
56,6600,1,8,3,7,96460
92.7,7500,7,7,4,8,121550
49.9,1200,1,1,2,6,135940
64.7,3800,5,6,5,9,140850
40.5,8300,1,4,2,6,60790
20.2,5800,2,3,1,5,27480
58.6,5100,1,11,4,5,73360
23.8,1900,1,5,3,5,57870
69.7,6500,3,7,3,5,91440
31.8,6100,3,4,3,5,46270
58.4,6700,6,10,1,2,82830
96.4,1100,1,2,7,10,220020
63.8,2900,11,11,5,8,144580
62.6,2300,4,8,1,2,121610
50.6,7000,8,12,4,6,82770
67.2,1900,8,8,4,8,144780
48.1,5600,5,7,1,3,91070
26.2,6600,1,1,2,5,47130
68.1,8000,4,11,3,4,119230
93,9700,3,4,4,7,140950
21.2,4100,3,3,2,4,38040
86.2,7500,4,4,3,4,113960
46.2,7500,6,10,1,2,85050
87.9,300,1,1,2,3,236690
42.1,4600,1,2,1,4,86010
51.2,4500,2,3,1,4,83120
56.2,5700,2,4,5,7,97430
44,4100,2,9,3,5,74940
41.5,8400,5,6,4,6,73870
52.7,900,1,4,4,8,100210
32.6,3200,1,2,2,3,67300
54.6,700,2,5,1,3,138180
20.6,6600,2,5,2,6,31950
34.9,2700,1,2,1,3,60180
62.5,9000,3,10,2,3,88820
45.9,2900,2,3,1,5,76790
59,3900,9,9,1,2,119790
44.8,2500,3,3,1,2,76930
32.4,1100,2,2,2,6,84760
21.4,600,5,6,1,2,60550
51.9,4800,1,5,3,4,99860
61.6,7000,6,7,4,7,80220
52.9,9600,7,11,3,6,81460
69.7,3900,3,12,2,3,152620
28.6,9000,1,9,1,5,49930
56.1,3600,4,4,1,4,111730
23.7,4400,6,10,1,3,50540
37.4,2300,1,5,2,3,58900
54.7,4200,9,12,4,7,119250
43.4,3200,1,2,3,6,90890
37,8900,6,10,3,5,66600
97.5,5400,1,11,7,9,141360
53.2,5000,6,11,1,2,96480
58.1,100,8,11,5,7,154040
35.1,6300,2,8,1,5,65320
42.6,5400,11,12,3,5,71270
39.4,1900,1,1,4,6,93720
41.9,5100,2,12,1,5,73360
22.9,1800,1,4,1,5,53990
28.4,500,7,7,2,6,81380
55.8,3800,6,7,4,6,108520
72.8,8300,2,9,5,6,93430
50.3,3200,1,2,1,5,80710
36.6,6800,4,9,1,4,57850
52.6,3300,2,6,1,2,121570
43.2,8200,4,6,2,5,64020
39.4,3800,4,5,1,5,64180
53.4,5900,1,5,2,4,87900
41.4,8000,2,3,1,3,68590
36.3,4500,10,11,1,5,57040
68.1,8600,4,12,4,6,127060
78.1,9100,1,9,1,2,118860
32.1,2800,3,3,1,2,61330
79,7600,2,5,3,5,147770
26,6500,4,6,1,4,41050
88.2,9400,10,11,2,4,113980
53.2,9400,1,1,4,8,93550
81.5,2900,2,8,6,8,171180
58.8,2400,1,7,3,4,134090
58.1,3400,8,8,3,4,116710
66.9,4300,2,2,4,7,106690
33.2,3600,1,12,2,3,72160
31.7,1600,3,5,1,2,86730
26.4,4100,1,1,1,3,51720
41.1,6800,1,2,2,4,66210
95.8,5500,2,4,4,5,149070
53.2,6500,9,11,1,3,74090
37.7,400,8,9,2,5,103180
50.3,9100,1,8,5,6,58940
74.7,1600,7,7,5,9,166320
26,9800,4,12,1,3,48830
55.4,2100,3,10,1,2,129680
32.5,2500,1,3,1,2,72480
82.4,300,9,9,6,7,218770
51.4,6800,2,3,2,5,79750
27.4,9600,2,3,2,5,44850
54,2900,7,8,2,4,87960
87.7,1300,5,7,3,6,173210
48.3,4200,4,7,1,2,88920
45.7,7400,2,6,3,6,61820
38.4,3400,6,7,1,4,83700
71.1,2500,2,12,5,6,175810
59.6,7100,9,11,1,4,104630
76.5,7200,5,6,2,6,105960
21.9,9600,4,7,1,2,37050
74.6,5300,3,6,2,4,109840
50.2,6500,7,9,5,6,76820
91.5,6800,1,2,2,4,142050
35.3,8100,3,3,1,4,59370
30.2,2400,6,10,1,3,49710
42.3,5600,4,4,1,2,63910
72.3,4100,10,11,4,6,130000
55.2,3700,7,10,3,5,140530
67.2,7700,10,10,2,3,119560
56,9200,1,1,2,6,86130
73.7,6800,2,5,6,7,117690
22.8,8700,8,12,1,3,41280
93.3,8000,11,11,5,6,135350
36.8,6100,2,7,2,3,46950
87.5,3300,5,6,3,7,200100
44.3,2400,3,6,1,2,104620
97.9,4400,1,9,7,10,217010
67.6,2000,8,8,3,5,110660
42.6,7400,12,12,2,5,54780
27.2,6700,2,3,2,6,35070
45.6,6700,3,8,1,2,64980
61.5,8600,1,1,5,9,102950
43.1,4100,4,5,4,6,93170
63.7,6000,1,1,5,7,113220
68.6,8100,1,7,3,5,104950
46.9,9000,7,11,5,7,86570
39,7500,3,6,1,5,49900
65.8,1300,5,5,5,7,165280
77.8,4700,2,2,1,4,135270
32.6,7900,5,7,1,2,44810
70.6,4800,3,11,1,3,161230
59.3,200,7,9,4,6,155030
45.9,8600,4,4,3,5,61960
21.4,7700,8,9,2,4,25480
70.5,6000,1,1,4,5,118580
32,4000,1,2,1,3,77350
69.1,7800,2,4,1,2,122160
52.4,2200,3,5,4,5,122300
61.2,2300,1,3,4,7,113630
49.2,5500,1,6,5,6,80540
62.4,7900,2,10,5,7,113100
66.7,3800,1,5,2,6,150970
22.8,300,2,5,2,4,69780
49,4300,7,7,5,7,114040
88.2,4700,1,9,3,6,136210
35.4,2600,5,5,2,3,62980
31.3,7400,8,12,1,3,52420
50,6200,2,9,1,5,68110
92.1,6100,9,12,4,7,137360
51.4,5200,5,10,3,5,97070
54.2,7000,2,10,1,5,68060
25.8,3400,11,11,1,5,50080
47.6,1600,1,1,3,4,133700
47.4,4100,6,11,4,7,79790
40.6,3200,3,4,1,2,85860
31.2,6300,5,11,4,8,41970
44.2,4800,2,4,1,4,91620
29.3,8500,1,2,2,5,45140
28.8,6800,9,12,1,5,52750
54.7,1200,1,7,2,3,108790
27.7,2400,2,2,1,4,51720
48.3,200,3,3,4,5,111800
74.8,1900,9,9,4,6,165330
38,1700,1,3,3,7,104990
88.7,500,2,5,1,4,216300
47.1,9800,4,6,1,3,74900
26.2,1700,1,4,3,6,59750
31.4,1900,7,11,4,7,95090
26.3,4600,8,11,3,6,55560
50.3,2800,1,5,1,5,104120
46.7,9200,9,9,2,5,64600
57.3,8800,1,1,4,7,100300
88.9,600,7,7,2,5,230020
21.2,3700,1,1,1,2,40600
34.2,200,1,4,4,8,88550
48,6600,5,10,1,3,76970
39.5,5100,7,7,2,4,50800
51.6,9400,4,5,1,2,74530
57.3,8900,2,4,5,6,81430
24.5,8600,5,5,2,5,36290
87,6400,7,10,1,2,116780
32,4600,1,11,2,6,50570
65.6,3500,2,3,1,5,134310
39.9,5900,3,3,3,6,52420
32.2,2300,4,6,3,6,57260
55.6,100,3,8,1,5,151270
73.3,3700,1,1,6,9,151000
60.5,2300,3,8,5,8,146040
99.9,700,1,6,7,9,285100
45.3,9600,2,3,3,4,69430
97.1,4500,3,7,2,5,242050
57.1,5800,1,7,4,7,100050
58.3,7000,1,7,5,6,71200
53.3,1900,10,10,5,7,153310
63.7,5900,3,7,3,5,109100
63,9100,8,8,1,5,103640
94.7,5000,1,1,4,5,150170
57.2,4400,6,9,4,8,131500
66.3,1700,7,12,1,3,192480
68.8,3400,5,6,5,9,135410
36.5,1700,4,4,1,2,94800
45.5,9600,2,3,1,4,70550
52,1800,1,3,1,3,102860
38.5,6200,2,3,1,5,60150
77.4,3500,2,3,5,9,167880
60.4,7100,6,9,2,3,111940
48.3,4800,2,4,3,5,116860
31.2,5800,2,3,2,6,53570
95,1600,1,1,3,7,230850
43.4,3700,3,4,1,2,88310
58.4,6300,2,4,4,8,104570
44.9,900,3,4,1,2,112420
64.6,8300,5,9,1,2,93710
65.9,600,1,4,1,5,146370
95.8,3900,6,11,3,4,231430
59,5000,2,3,1,2,71790
41.5,6900,3,9,4,5,75770
48.2,3600,5,12,5,9,95330
89.6,4000,8,9,3,5,146110
33.7,6500,2,7,3,4,48110
91.5,1400,2,4,6,9,222260
36.1,4300,2,7,1,2,89470
34.9,3200,6,6,2,6,73400
43,1700,6,6,3,7,85870
61.6,1200,1,2,3,7,112540
52.3,6100,7,9,1,2,84110
41.3,6600,1,1,1,4,66270
49.5,7500,3,4,5,8,60890
23,9900,1,11,2,6,36300
66.5,4200,2,2,2,6,120830
77.4,4500,1,7,6,10,184040
37.1,6200,5,10,1,5,48140
96,7800,1,4,7,8,138240
27,300,11,11,1,5,74860
30.8,1300,1,4,3,4,70630
45.4,700,1,7,2,5,122530
74,5700,6,11,4,7,110650
51.6,2300,8,8,3,6,107920
77.3,9800,12,12,3,4,132460
44.4,500,1,2,1,3,83470
61.7,6100,6,10,4,7,100520
50.3,1900,1,6,5,9,104160
47.9,5800,8,8,4,7,84920
36.7,600,1,4,1,3,69790
39.3,4100,3,6,1,2,83700
46.5,3100,1,3,1,3,92110
49.8,7900,2,4,1,3,70720
22,2500,6,6,3,4,48920
29.7,2900,8,9,1,5,70560
67.5,600,1,2,5,6,185710
67.8,3100,3,3,5,8,123800
37.1,7600,9,10,2,5,66510
83.9,9400,7,10,5,6,122100
21.3,7900,1,8,3,7,36840
59.9,2000,4,4,2,3,144370
63.1,100,1,3,4,5,188200
47.3,3300,4,5,5,7,101870
42.1,1000,1,2,3,4,110710
94.3,8000,7,11,4,7,125410
67.1,3800,3,9,2,4,116460
46.4,5500,6,7,1,4,69480
22.5,5600,8,11,2,5,28890
82.6,6900,2,2,5,8,129200
22.2,5000,1,1,1,2,25990
88,400,4,7,4,6,277970
34.1,8700,2,4,1,2,56850
22.9,4900,3,7,1,5,55270
52.7,8100,8,12,1,5,92410
67.6,8400,2,6,2,6,101080
47.8,2100,3,3,3,4,111760
38.9,6400,5,7,3,6,54800
44.2,7600,3,11,1,2,57100
22.2,500,8,10,1,5,48000
40.2,4100,1,4,2,4,75940
99.2,2700,6,11,4,6,201010
29.6,9300,7,11,2,5,41330
43,900,4,10,2,6,122460
20.9,6200,3,3,1,2,29530
84.9,8100,5,6,2,4,121790
65.2,1900,1,1,1,2,147870
58.4,9200,7,10,3,4,89210
35.7,9100,3,8,2,4,66980
90.7,4900,1,1,6,10,168560
36.9,8400,7,8,1,4,64720
35.7,2400,6,12,1,3,58700
35.9,900,9,9,1,2,72560
92.4,300,1,8,7,11,269020
33.4,400,1,4,3,5,97120
49.9,2900,5,7,5,7,124910
43.5,7900,5,6,3,7,64870
87,2000,2,8,1,3,208930
58.6,1700,4,4,5,9,167550
69.9,9800,3,4,5,9,114810
55.6,8200,4,9,5,8,76270
95.9,7300,1,8,6,7,168470
57.7,3300,1,12,1,3,123280
98.2,4300,2,9,7,10,222310
50.9,7700,10,11,1,3,80620
81.2,4700,1,3,3,4,155950
37.9,100,8,8,1,4,87210
39.2,8100,3,5,1,4,63120
34.2,5900,1,8,3,5,57550
72.7,2800,1,6,6,8,169790
66.6,1900,2,4,1,2,200880
35.5,9400,10,11,1,5,53800
27.6,6500,1,2,3,6,41880
82.2,4100,3,12,3,4,169920
37.1,9800,5,5,1,5,56590
42.2,8100,8,8,1,4,64600
20.7,1500,1,1,1,4,58160
27,8000,1,8,1,5,43010
52,1400,7,12,4,5,121170
30.9,2300,4,4,2,3,73800
32.5,900,1,4,1,4,90580
91.5,6200,6,7,6,10,133900
40.7,2900,1,1,4,5,93950
79.9,2100,5,10,5,6,154990
52.9,2300,3,4,2,5,81170
40.6,1600,9,11,4,5,91600
67.2,900,2,5,5,9,139550
58.7,8500,3,4,5,9,104550
26.9,800,4,8,3,5,77480
85.1,6300,5,7,4,5,153760
52.6,8000,1,8,5,9,89800
66.8,2500,7,9,4,8,143730
55.6,9900,10,12,2,4,98450
64.2,7100,4,7,5,6,85440
42.7,9000,3,12,4,5,60270
95.2,6700,12,12,4,6,116780
26.2,5000,2,9,2,5,42160
22,4500,4,7,1,2,48020
52.3,6900,4,10,1,3,81380
45.7,6300,4,7,4,5,82140
44.8,5600,3,4,1,5,72010
24.4,7000,8,9,2,4,31020
20.6,5700,1,1,1,2,26230
76.4,8300,6,8,4,6,123960
57.3,100,2,3,1,2,135520
32.9,5900,4,4,2,6,45240
55,9700,2,9,5,6,88250
63.2,9600,1,2,2,6,80480
49.1,8200,3,3,2,5,84000
82.5,1700,1,5,5,9,206860
44.4,4800,4,6,3,7,86300
47.8,4400,1,1,1,2,96920
30.8,7000,5,11,3,5,57840
67.2,5900,1,1,1,2,97790
45.7,3400,4,4,2,4,82380
95.5,2600,4,10,6,8,237060
65.9,1600,3,9,5,7,183430
95,500,2,4,4,8,251340
40.9,9600,10,11,1,4,72690
41.6,600,11,11,4,8,82180
65.5,1800,2,7,5,6,172610
48.2,4400,2,2,3,5,96210
34.4,1500,2,7,4,8,74540
66.7,5600,5,6,2,4,106190
34.6,7600,4,4,3,7,55770
27.2,6200,5,8,2,4,37620
56,1300,3,3,1,3,153110
76.2,8400,2,11,4,6,110680
59.5,1300,4,4,4,7,158880
84,9500,10,11,3,5,109240
26.5,7400,7,12,1,3,45440
94.2,1800,1,4,2,6,172690
34,8800,5,6,4,7,46570
70.1,1200,2,3,6,7,146990
41.6,3700,1,1,1,3,73450
99.2,9000,5,5,5,6,132840
59.1,6400,9,12,5,9,95050
49.7,1400,5,9,5,7,128180
52.6,8900,6,7,1,4,87150
22.5,4800,7,11,1,3,44880
42.3,1200,1,3,1,4,85730
88.3,9600,2,6,6,7,110890
61.7,8800,2,3,4,5,89290
40.5,400,9,9,4,5,120170
39.3,700,4,6,2,3,80040
65.8,7400,3,12,3,5,99820
63.7,5300,1,2,3,6,93040
64.8,6100,1,1,2,3,106840
51.9,2800,1,5,1,4,121490
23.5,1800,1,6,2,3,59450
31.3,8800,9,9,1,3,43690
78.1,8200,3,3,5,6,127640
39.1,4400,1,2,4,5,72700
61.7,6500,1,3,1,2,75960
42.1,1300,4,4,1,4,99950
97.4,4100,11,12,3,5,181800
43.3,4800,3,3,1,4,78440
84.8,3100,4,6,5,6,182950
35.5,5000,1,6,3,7,42110
29.2,2100,6,7,2,3,54630
23.5,1000,2,2,1,5,60840
51.9,2900,1,5,1,5,106260
68.7,7900,1,2,3,7,101830
85.5,8300,3,12,1,3,129310
54.9,2500,1,2,1,5,128260
56.4,8300,6,10,3,5,93380
53.7,9800,5,5,1,5,65820
79.5,3300,9,12,4,5,143490
58.5,8400,3,11,1,2,77470
58.3,5100,1,8,2,3,84420
43,6800,3,6,1,3,56690
97.6,1800,3,8,7,8,275370
36.6,1100,2,2,1,3,72460
78.5,4400,1,8,2,3,161220
28.4,3600,4,12,1,3,49370
37.5,8900,10,11,4,5,48560
36,6600,1,2,1,5,61810
68.7,7900,2,3,4,6,116790
57.5,8700,1,4,4,6,69810
57.3,5300,7,8,1,2,101690
63.2,5400,3,9,3,4,91380
22.6,1600,6,6,1,5,55040
28.9,7400,1,3,2,3,49600
98.6,8400,1,9,2,6,138250
47.6,8900,9,12,2,3,86910
34.6,900,8,8,1,2,86750
62.5,7200,2,2,2,4,98320
55.3,6100,4,11,1,5,81110
24.1,1200,7,8,2,4,53590
44.2,700,3,3,3,7,81660
63.2,1200,1,3,1,3,131270
68.4,9200,2,7,4,7,115400
33.6,2600,2,2,4,8,73240
61.4,7200,1,1,1,5,100840
43.2,100,3,5,1,2,130580
31.8,900,10,11,1,4,70660
22.4,2100,1,2,1,4,41080
99,9300,3,4,7,9,124110
24.6,7900,3,4,3,7,42590
81.1,4000,2,4,2,5,164180
49.5,200,2,4,2,6,136930
57.1,7000,4,11,1,2,86240
44.7,7700,2,2,2,3,73540
59.3,1200,8,11,5,9,134180
48.1,4800,1,3,4,5,75020
67.1,9600,4,5,3,7,106520
42.3,8300,2,3,1,4,60830
78.8,6400,1,5,3,4,116870
51.7,5100,5,6,1,4,60580
36.5,6400,2,3,3,4,51700
27.1,200,9,10,1,2,82310
79.3,2800,1,8,1,4,125960
63.6,2100,8,8,1,5,138630
44.7,3500,7,8,1,2,87580
51.8,6700,2,9,1,5,74250
69.5,1600,1,1,3,5,134540
41.7,7000,2,4,3,4,58190
99.9,7400,2,8,3,4,172820
31.7,9800,11,12,1,3,52200
87.9,4200,1,1,2,6,210270
37.3,3000,2,3,3,5,79930
34.9,1000,2,8,1,4,90970
41.9,5300,4,4,1,3,57430
78.1,5600,2,11,2,6,147790
64,200,1,1,1,3,181440
96.1,7300,4,4,5,9,136040
51.5,3200,2,8,4,6,112030
89.8,5900,10,11,5,7,136260
59.6,800,3,3,3,6,134580
36.5,5200,4,7,2,3,47360
62,4600,1,7,4,5,139830
46.5,2300,5,9,3,4,97980
39.5,8400,2,2,3,4,47920
79.1,5800,2,2,3,4,130980
21.2,2300,5,5,1,5,50500
30,6300,4,4,4,8,35530
63.8,8300,1,1,5,8,88540
22.2,2200,5,5,1,2,47270
39.7,200,2,8,1,4,97600
43.8,4400,1,2,2,4,102570
56.8,100,7,10,2,3,152380
69.3,9400,4,7,4,8,99800
62.8,4200,4,9,4,7,151830
55.3,5500,2,3,5,7,73110
32.3,5700,1,1,4,6,44120
86.9,2700,3,5,3,4,153710
50.3,400,11,11,3,5,123760
23.6,4400,1,1,1,4,48970
37.8,9100,1,1,1,4,51260
53.2,2800,9,9,3,7,99300
58.5,9900,3,9,1,3,79360
46.4,200,4,8,1,5,151280
41.9,4900,4,12,4,7,79130
64.8,6000,5,8,1,5,115110
25.1,7500,8,10,2,5,41650
44,6100,5,8,4,5,81880
67.3,7800,7,9,4,7,126330
61.6,100,3,6,1,2,159750
20,200,1,11,1,5,55060
53.9,1100,2,8,1,5,109370
67.7,6700,3,4,4,8,114970
24.2,2400,1,7,2,5,47870
59.2,7000,3,3,3,6,101490
46.1,9900,4,6,4,6,61180
